date,Control,Php,Toutdoor,Tindoor,Fbld,Qbld,Tbld-sup,Tbld-ret,Tout-sup,Tout-ret,Fhw,Thwinc,Thwout,Fhp,Thp-sup,Thp-ret,Tindoor_zones,R0,R1,R2,R3,R4,R5,R6,Qhp,Php,Pbld
Wed Feb 08 2017 13:45:00 GMT+0100 (CET),08/02/2017 13:45:00,18.9808889426,-0.921025,21.96135,0.3553333333,8487000,31.6666666667,25.1333333333,2.3333333333,0.3333333333,0.001,21.8333333333,39.2,0,32.6333333333,26.4666666667,21.7133855389,21.9886755825,21.928232058,21.7706159315,19.6016056687,20.7292339183,20.9765788758,20.9317868875,6512000,0,2679.33
Wed Feb 08 2017 14:00:00 GMT+0100 (CET),08/02/2017 14:00:00,15.8356902986,-0.847875,21.95469,0.3566666667,8487000,25.5333333333,25.3333333333,3.2666666667,4.5,0,23.4,38.1,0,31.9666666667,25.6666666667,21.7308574819,21.9353274246,21.9903086048,21.852108909,19.6070081644,20.7349569024,21.2205844875,20.9959298283,6512000,0,91.00
Wed Feb 08 2017 14:15:00 GMT+0100 (CET),08/02/2017 14:15:00,15.8907987223,-0.9576,21.9447,0.3573333333,8487000,25.4666666667,24.5333333333,4.5666666667,7.2333333333,0,24.5,37.2,0,31.1333333333,24.9666666667,21.7401658531,21.9370564567,21.744478821,21.748897902,19.5969010576,20.7375539978,21.1192277167,21.0570686307,6512000,0,389.33
Wed Feb 08 2017 14:30:00 GMT+0100 (CET),08/02/2017 14:30:00,15.8458929092,-0.92435,21.99465,0.3573333333,8487333.33333333,24.8666666667,24.1333333333,6.2,8.6,0.0386666667,10.5333333333,49.7666666667,0,30.2,24.7666666667,21.7268991905,21.9345805945,21.7701716972,21.7312693132,19.6950410281,20.7343378879,21.1707469441,20.9961290307,6512000,0,305.00
Wed Feb 08 2017 14:45:00 GMT+0100 (CET),08/02/2017 14:45:00,15.8725078361,-1.040725,21.99465,0.3573333333,8488000,24.3,23.8,7.5666666667,9.7333333333,0.0033333333,11.7666666667,47.4,0,29.8,24.6,21.742013397,21.9379283415,21.7957468561,21.7406841396,20.0646713798,20.7397928087,21.2725861917,21.0188825528,6512000,0,205.67
Wed Feb 08 2017 15:00:00 GMT+0100 (CET),08/02/2017 15:00:00,1116.8094030327,-0.97755,21.978,0.3563333333,8488000,28.1666666667,23.6333333333,4.8666666667,4.0333333333,0.0013333333,15.0333333333,44.6666666667,0.63,30.4333333333,23.8333333333,21.8043903901,22.147899539,21.739737316,21.7334615638,20.2431669394,20.746039159,21.1801591488,21.0543353213,6512333.33333333,4837.3333333333,1867.67
Wed Feb 08 2017 15:15:00 GMT+0100 (CET),08/02/2017 15:15:00,1174.8797794514,-1.034075,21.978,0.3553333333,8488333.33333333,31.4333333333,24.1333333333,2.9,-0.1666666667,0.001,17.6666666667,42.3666666667,0.6326666667,32.1,25.4333333333,21.7454868295,22.2427540133,21.8009734554,21.7324374393,20.3659946516,20.7562306636,21.1839601481,21.1832091945,6513333.33333333,4891.6666666667,2987.67
Wed Feb 08 2017 15:30:00 GMT+0100 (CET),08/02/2017 15:30:00,444.6564574344,-1.00415,21.96801,0.355,8489333.33333333,33.4666666667,25.0333333333,2.2333333333,-0.7,0.0336666667,13.1333333333,48.1333333333,0.627,33.9,27.3333333333,21.7273236607,22.1388671993,21.7516524539,21.7338073128,20.1873075856,20.8258769646,21.2642685612,21.1683873649,6514666.66666667,4780,3475.67
Wed Feb 08 2017 15:45:00 GMT+0100 (CET),08/02/2017 15:45:00,15.8628891737,-0.907725,21.93804,0.359,8490000,30.6,25.6,3.3,2.8666666667,0.0023333333,16.0666666667,45.3,0.002,33.2666666667,26.7333333333,21.7432466385,22.0081812347,21.744763776,21.7988323577,19.8901890639,20.8632196327,21.1847085655,21.2333054276,6515000,18,2075.33
Wed Feb 08 2017 16:00:00 GMT+0100 (CET),08/02/2017 16:00:00,15.9266454906,-1.020775,21.95136,0.3603333333,8490000,25.7666666667,25.4,4.0333333333,6.5,0.001,18.5,42.9,0,32.3,25.3333333333,21.8050166228,22.0000340427,21.8021473203,21.6537237233,19.8006445861,20.8552567056,21.1851936744,21.1735709654,6515000,0,138.00
Wed Feb 08 2017 16:15:00 GMT+0100 (CET),08/02/2017 16:15:00,15.95850787,-1.087275,21.93138,0.359,8490000,25.7333333333,24.5,5.2,8.2,0.001,20.4333333333,40.9,0,31.4333333333,25.0333333333,21.7289409929,21.9356244312,21.8078339019,21.5575595282,19.6353744099,20.7461715349,21.3040386487,21.2405830651,6515000,0,525.00
Wed Feb 08 2017 16:30:00 GMT+0100 (CET),08/02/2017 16:30:00,15.9899117962,-1.1704,21.92805,0.3506666667,8490000,24.8333333333,24.1666666667,6.6666666667,9.2666666667,0.0393333333,14,47.5,0,30.9333333333,24.9666666667,21.7282858738,22.0443664825,21.7464326674,21.5546870292,19.5790960328,20.740187356,21.1896892287,21.0390509001,6515000,0,264.67
Wed Feb 08 2017 16:45:00 GMT+0100 (CET),08/02/2017 16:45:00,15.9055469514,-1.273475,21.92139,0.3593333333,8490000,24.3,23.8333333333,8.0333333333,10.3666666667,0.0023333333,15.7666666667,45.1,0,30.4666666667,24.7666666667,21.7300399442,22.0010571885,21.782235749,21.5550927942,19.5779129048,20.7255954338,21.1917747225,21.0527925315,6515000,0,179.00
Wed Feb 08 2017 17:00:00 GMT+0100 (CET),08/02/2017 17:00:00,1129.0457630565,-1.28345,21.90474,0.3563333333,8491000,30.1,23.6666666667,4.6,1.3666666667,0.001,17.9333333333,42.7,0.6336666667,30.8666666667,23.8,21.7296268132,21.9393986492,21.7989078639,21.5534129956,19.3813765936,20.6661629677,21.159567257,20.9994958772,6515333.33333333,5186,2662.00
Wed Feb 08 2017 17:15:00 GMT+0100 (CET),08/02/2017 17:15:00,1204.160062681,-1.45635,21.90141,0.356,8491333.33333333,32.3,24.5666666667,2.8,-0.2,0.001,20,40.7333333333,0.632,33.0666666667,26.5333333333,21.7919705814,22.0052759275,21.7664658796,21.5377121705,19.4121808482,20.7095566171,21.0574094728,20.998984345,6516666.66666667,4805,3189.33
Wed Feb 08 2017 17:30:00 GMT+0100 (CET),08/02/2017 17:30:00,61.1741456081,-1.579375,21.88143,0.353,8492333.33333333,33.5333333333,25.1666666667,2.8,0.3666666667,0,21.8666666667,39.1,0.0025,33.9,27.4,21.8935885092,22.1105685879,21.753698549,21.5499404238,19.4115030712,20.7195466662,21.1205957825,21.0569007325,6517000,18,3429.33
Wed Feb 08 2017 17:45:00 GMT+0100 (CET),08/02/2017 17:45:00,15.8908116884,-1.62925,21.88809,0.3596666667,8493000,27.9333333333,25.5333333333,3.7,4.5,0,23.3,37.7,0.003,33,26.1666666667,21.9204556752,22.1462369033,21.7542307444,21.6621539728,19.3979715508,20.7326374034,21.1743030163,20.9963708361,6517000,19,1007.67
Wed Feb 08 2017 18:00:00 GMT+0100 (CET),08/02/2017 18:00:00,1130.9253510873,-1.6359,21.88809,0.3586666667,8493000,25.6666666667,24.9666666667,4.1333333333,3.2333333333,0.0483333333,15.2,46.1666666667,0,32.2666666667,25.1666666667,21.9373902076,22.230594655,21.7953948664,21.5804306616,19.1648194465,20.7345396761,21.1666386075,21.050984989,6517000,0,295.00
Wed Feb 08 2017 18:15:00 GMT+0100 (CET),08/02/2017 18:15:00,1899.4224334483,-1.6359,21.8781,0.3596666667,8493000,25.3666666667,24.2333333333,3,0.6,0.0323333333,12.4333333333,47.4,0,31.4,25,21.928348729,22.2092332313,21.736608492,21.5497201617,19.1926071328,20.7226577824,21.2589383729,20.9923955392,6517000,0,468.00
Wed Feb 08 2017 18:30:00 GMT+0100 (CET),08/02/2017 18:30:00,41.5139769418,-1.66915,21.89142,0.359,8493000,24.7333333333,23.6666666667,3.2666666667,1.5333333333,0.0463333333,11.7666666667,49.3666666667,0.012,37.1666666667,24.3,21.9455971059,22.1444023868,21.7977357519,21.5512655638,19.1990556499,20.7338955678,21.1699461256,21.0404343608,6517000,198,459.00
Wed Feb 08 2017 18:45:00 GMT+0100 (CET),08/02/2017 18:45:00,752.8069005438,-1.712375,21.89808,0.3566666667,8493000,26.2333333333,23.7,3.9333333333,3.6333333333,0.0023333333,15.9666666667,46.3666666667,0.4213333333,40.7333333333,23.7333333333,22.0665522116,22.1434455267,21.7540210346,21.5496759762,19.1920148681,20.7467419329,21.1017651474,20.9927947478,6517666.66666667,7020.3333333333,1042.67
Wed Feb 08 2017 19:00:00 GMT+0100 (CET),08/02/2017 19:00:00,1141.6782476682,-1.65585,21.89142,0.357,8494000,30.5666666667,23.6333333333,2.8,-0.1666666667,0.0586666667,12.5666666667,49.6,0.6306666667,31.1666666667,24.3666666667,22.0648577747,22.1447177025,21.7378749615,21.5515677542,19.1672844663,20.7052466238,21.0579458934,20.9934622586,6519000,4956,2885.67
Wed Feb 08 2017 19:15:00 GMT+0100 (CET),08/02/2017 19:15:00,947.4836583865,-1.685775,21.87144,0.3536666667,8494666.66666666,32.8666666667,24.4333333333,1.6666666667,-1.2666666667,0.0023333333,15.4666666667,46.8,0.623,33.3333333333,26.8,22.0401921705,22.1499855443,21.7915563377,21.5533218277,19.18389493,20.7677916953,20.9877243616,20.7905519272,6520333.33333333,4723.6666666667,3448.67
Wed Feb 08 2017 19:30:00 GMT+0100 (CET),08/02/2017 19:30:00,17.6045221825,-1.7955,21.88476,0.3566666667,8495666.66666666,33.1,24.9,2.6333333333,0.8,0.001,18.1333333333,44.3,0.0025,33.3666666667,27,22.1322765323,22.2859836356,21.7670123404,21.5586101038,19.184528054,20.8522943557,20.9829362745,21.0423595828,6521000,18,3378.67
Wed Feb 08 2017 19:45:00 GMT+0100 (CET),08/02/2017 19:45:00,16.1875550477,-1.865325,21.88476,0.3603333333,8496000,25.1666666667,25.1333333333,3.5,5,0.001,20.1,42.1333333333,0,32.5333333333,25.8666666667,22.1237109594,22.1658480967,21.7243009262,21.7048788815,19.1751893767,20.7842038359,21.1153802314,20.9947300002,6521000,0,174.00
Wed Feb 08 2017 20:00:00 GMT+0100 (CET),08/02/2017 20:00:00,16.1254667425,-1.878625,21.88476,0.3606666667,8496000,25.2,24.5666666667,4.7,7.5,0,21.7333333333,40.4,0,31.6666666667,25,22.1222321662,22.2647240705,21.7635688778,21.6505972594,19.3037864506,20.7421134356,21.1563628045,21.0569853172,6521000,0,267.33
Wed Feb 08 2017 20:15:00 GMT+0100 (CET),08/02/2017 20:15:00,16.0846027829,-1.729,21.89475,0.3543333333,8496000,24.8,23.9,6.3,8.8,0,22.9333333333,39,0,30.8666666667,24.7,22.1257097426,22.2685198635,21.6830325491,21.6077893298,19.3745038736,20.735790358,21.1899307075,20.9981876088,6521000,0,360.33
Wed Feb 08 2017 20:30:00 GMT+0100 (CET),08/02/2017 20:30:00,16.1437049409,-1.78885,21.88476,0.3586666667,8496000,24.1,23.8,7.7,9.9333333333,0.0673333333,10.1333333333,49.7,0,30.1333333333,24.5333333333,22.1361666586,22.3313358603,21.7597835359,21.5532244312,19.3858740398,20.7339529775,21.2584875087,21.0549519537,6521000,0,110.00
Wed Feb 08 2017 20:45:00 GMT+0100 (CET),08/02/2017 20:45:00,1121.7310014694,-1.8487,21.88476,0.3556666667,8496666.66666666,29.8,23.5,4.4,1.2333333333,0.0033333333,12.2,46.5333333333,0.6363333333,30.5333333333,23.6333333333,22.1363426558,22.4032010587,21.7519408559,21.5536762885,19.3833579059,20.729879188,21.1904794955,21.0661203111,6521333.33333333,5111,2604.33
Wed Feb 08 2017 21:00:00 GMT+0100 (CET),08/02/2017 21:00:00,1312.8412922505,-1.7556,21.98799,0.357,8497333.33333333,31.7333333333,24.2333333333,2.7,-0.3666666667,0.3403333333,8.7666666667,49.3333333333,0.318,32.6,26.0666666667,22.120276822,22.3456276591,21.8621994026,21.7458901363,19.3827364018,20.7098490283,21.2679978443,21.1949753684,6522666.66666667,2362.5,3108.00
Wed Feb 08 2017 21:15:00 GMT+0100 (CET),08/02/2017 21:15:00,1537.4552757926,-1.778875,22.07457,0.3583333333,8498000,29.0666666667,24.6,1.7333333333,-0.9666666667,0.0056666667,12.3,45.2666666667,0,32.1,25.9,22.1413543449,22.3310177307,21.9905466166,21.8064269798,19.386484005,20.73756162,21.4228833137,21.2576403469,6523000,0,1860.33
Wed Feb 08 2017 21:30:00 GMT+0100 (CET),08/02/2017 21:30:00,1676.7611192185,-1.8886,22.02462,0.3583333333,8498000,24.7666666667,24.9,1.4,-1.1666666667,0.0446666667,12.4,45.5666666667,0,31.1,25.7,22.141097761,22.3292543345,21.8107267698,21.7700896267,19.3867568615,20.794457894,21.4349442815,21.339933187,6523000,0,68.00
Wed Feb 08 2017 21:45:00 GMT+0100 (CET),08/02/2017 21:45:00,1433.7624187935,-1.86865,22.00131,0.3583333333,8498000,26.8333333333,23.9666666667,1.2333333333,-1.3333333333,0.0023333333,15.3,43.1,0.62,30.3333333333,24.9333333333,22.1247198236,22.3307847293,21.7589081009,21.8124171075,19.3930981864,20.7962667928,21.5963734362,21.3093963431,6523000,4804,1200.00
Wed Feb 08 2017 22:00:00 GMT+0100 (CET),08/02/2017 22:00:00,1165.8309333485,-1.9551,22.07457,0.348,8499000,30.7666666667,24.1,1.0333333333,-1.8333333333,0.001,17.8,41.0333333333,0.6163333333,31.2,24.6666666667,22.1201608544,22.4226984365,21.8071085513,21.7459828242,19.4103539715,20.7357837217,21.6298582263,21.3898559147,6524000,4665,2694.67
Wed Feb 08 2017 22:15:00 GMT+0100 (CET),08/02/2017 22:15:00,1757.8311473206,-1.805475,22.09122,0.3503333333,8499666.66666666,31.1666666667,24.8666666667,0.8,-1.6666666667,0.001,20.1333333333,39.3,0,32.4,26.2,22.1235351269,22.412499816,21.7447551954,21.7335459364,19.4957595334,20.7978019353,21.5773808928,21.4455256615,6524000,0,2574.33
Wed Feb 08 2017 22:30:00 GMT+0100 (CET),08/02/2017 22:30:00,1302.9107169439,-1.76225,22.02462,0.3476666667,8500000,25.2,25.1333333333,1.1666666667,-1.0333333333,0,22.0666666667,38.0333333333,0.023,31.5333333333,25.9333333333,22.1370332247,22.3304148562,21.7954044625,21.7323458041,19.4539711869,20.9340726433,21.6182602474,21.3988801492,6524000,147,253.00
Wed Feb 08 2017 22:45:00 GMT+0100 (CET),08/02/2017 22:45:00,16.1268239785,-1.798825,22.02462,0.351,8500000,25.6333333333,24.4666666667,2.5333333333,1.8333333333,0,23.9,37,0.008,45.4,24.8666666667,22.1179798012,22.3283731664,21.7708235114,21.7320865152,19.5901824114,20.9402020909,21.6307453045,21.4342818785,6524000,180.6666666667,449.33
Wed Feb 08 2017 23:00:00 GMT+0100 (CET),08/02/2017 23:00:00,16.0148984451,-1.605975,22.03794,0.3496666667,8500000,24.9,24.1,3.7333333333,6,0,25.8333333333,36.3,0.002,44.3333333333,24.5,22.1366797909,22.3375843278,21.7303313459,21.7310877139,19.6032303831,20.9796229968,21.6349705946,21.3959128576,6524000,40,326.00
Wed Feb 08 2017 23:15:00 GMT+0100 (CET),08/02/2017 23:15:00,16.0206198726,-1.619275,22.02462,0.352,8500000,24.2,23.9,5.3666666667,8.4,0,26.8666666667,35.7666666667,0,42.0333333333,24.3333333333,22.1388972064,22.3613310296,21.7889643727,21.7365284319,19.8346011838,20.9996438383,21.6007410297,21.3978054403,6524000,0,120.33
Wed Feb 08 2017 23:30:00 GMT+0100 (CET),08/02/2017 23:30:00,387.4022496529,-1.672475,22.0113,0.349,8500000,25.9333333333,23.5,5.8333333333,6.7333333333,0,27.4333333333,35.3,0.631,36.6666666667,24.0333333333,22.0097425918,22.436557668,21.8002468116,21.804635142,20.2024628708,20.9851109976,21.6356216443,21.4096666209,6524333.33333333,4996,971.00
Wed Feb 08 2017 23:45:00 GMT+0100 (CET),08/02/2017 23:45:00,1151.8421940129,-1.729,21.98799,0.348,8500666.66666666,30.5666666667,23.9666666667,3.3333333333,0.2333333333,0,27.6,34.8333333333,0.627,31.2,24.4,22.1223276817,22.2148276698,21.7601647908,21.7362022854,20.3692760235,20.8230371544,21.5782944428,21.3863781815,6525666.66666667,4931,2676.67
Thu Feb 09 2017 00:00:00 GMT+0100 (CET),09/02/2017 00:00:00,825.1179726401,-1.792175,21.96468,0.348,8501333.33333333,33.1,24.7,1.9666666667,-0.9,0,27.6,34.4,0.629,33.5,26.9333333333,22.0712728408,22.1596305317,21.7528033468,21.6814059463,20.564484588,20.8126251148,21.6194054334,21.3975419368,6527000,4851,3404.67
Thu Feb 09 2017 00:15:00 GMT+0100 (CET),09/02/2017 00:15:00,17.0522447117,-1.73565,21.9447,0.3426666667,8502000,33,25.5666666667,2.9333333333,1.4333333333,0,27.7666666667,34.0333333333,0,33.3,27.0666666667,21.9215512784,22.1459668177,21.7936682957,21.553247107,20.7118589897,20.9326177371,21.6339310474,21.562051087,6527000,0,2941.33
Thu Feb 09 2017 00:30:00 GMT+0100 (CET),09/02/2017 00:30:00,16.0911362904,-1.9152,21.93804,0.3536666667,8503000,25.7,25.5,3.7,5.4666666667,0,27.8333333333,33.7,0,32.5,26.3333333333,22.0335239941,22.1487028699,21.7959707977,21.6679490512,20.7542557693,20.9296234934,21.7549781654,21.5849919285,6527000,0,74.00
Thu Feb 09 2017 00:45:00 GMT+0100 (CET),09/02/2017 00:45:00,16.0769249503,-2.1413,21.94137,0.3506666667,8503000,25.6333333333,24.9,4.9333333333,7.8333333333,0,27.9333333333,33.4,0,31.7333333333,25.5333333333,21.9231016653,22.2560563057,21.7396662676,21.5525292431,20.8865861546,20.9957205065,21.8052910349,21.6307173357,6527000,0,293.67
Thu Feb 09 2017 01:00:00 GMT+0100 (CET),09/02/2017 01:00:00,16.1603436655,-2.211125,21.93471,0.351,8503000,25.2333333333,24.3333333333,6.4666666667,9.0666666667,0,28,33.2,0,30.9333333333,25.1,21.9299045509,22.2076395542,21.7564097852,21.5529477024,20.9523258154,20.9977844586,21.8145189834,21.7402624465,6527000,0,380.67
Thu Feb 09 2017 01:15:00 GMT+0100 (CET),09/02/2017 01:15:00,16.0716460638,-2.164575,21.92805,0.3283333333,8503000,24.5333333333,24.0666666667,7.8333333333,10.2,0,27.9666666667,32.9333333333,0,30.2,24.8333333333,21.9397938164,22.1465010538,21.8022973028,21.5561159121,21.00664906,20.9367537023,21.7548770413,21.5986044647,6527000,0,178.33
Thu Feb 09 2017 01:30:00 GMT+0100 (CET),09/02/2017 01:30:00,380.9367885125,-2.14795,21.92139,0.357,8503000,24.2333333333,23.7666666667,9.1666666667,11.2666666667,0,28.0333333333,32.8,0.622,29.6,24.6,21.9109429135,22.1479203531,21.7335944915,21.6431987885,21.0461400651,20.9382400807,21.7965878097,21.630714202,6527000,3703,194.33
Thu Feb 09 2017 01:45:00 GMT+0100 (CET),09/02/2017 01:45:00,1128.482993091,-2.290925,21.90141,0.3563333333,8503000,30.1,23.6333333333,4.5666666667,1.3666666667,0,27.9666666667,32.5333333333,0.6336666667,30.7333333333,23.6666666667,21.9309207064,22.1444592149,21.800276515,21.606519359,21.1623424845,20.9358998526,21.8137844722,21.5997432403,6528333.33333333,5202,2698.33
Thu Feb 09 2017 02:00:00 GMT+0100 (CET),09/02/2017 02:00:00,1207.7225120504,-2.33415,21.90474,0.3563333333,8504000,32.3333333333,24.4,2.7333333333,-0.3,0,28.0333333333,32.4,0.6306666667,33.0666666667,26.4666666667,21.9183256897,22.1633022335,21.7607056481,21.5583571865,21.1493363586,20.9370513071,21.7093996898,21.6409324986,6529666.66666667,4821,3284.00
Thu Feb 09 2017 02:15:00 GMT+0100 (CET),09/02/2017 02:15:00,24.0175275674,-2.137975,21.89142,0.3556666667,8505000,33.3,25,3.0333333333,0.7333333333,0,28.1666666667,32.2666666667,0.002,33.6333333333,27.2666666667,21.9203580814,22.2549960201,21.7373128224,21.5497981491,21.1571956651,20.9892984287,21.8153500919,21.626437442,6530000,15,3429.00
Thu Feb 09 2017 02:30:00 GMT+0100 (CET),09/02/2017 02:30:00,16.0937610771,-2.0083,21.9114,0.3593333333,8505000,26.3333333333,25.4666666667,3.7666666667,4.9,0,28.2333333333,32.1666666667,0,32.7333333333,26.6333333333,21.9126989964,22.1651896862,21.7778234274,21.5528479287,21.1861000188,21.0681672002,21.798330803,21.7064344552,6530000,0,562.50
Thu Feb 09 2017 02:45:00 GMT+0100 (CET),09/02/2017 02:45:00,16.1532467433,-1.7689,21.90474,0.3603333333,8505000,25.5333333333,24.9333333333,4.5666666667,7.6,0,28.3,32,0,32.0333333333,25.8333333333,21.9268184779,22.1445404233,21.7250855728,21.554285066,21.1781896125,21.126934156,21.7667237035,21.7673237628,6530000,0,253.67
Thu Feb 09 2017 03:00:00 GMT+0100 (CET),09/02/2017 03:00:00,16.1927474501,-1.712375,21.89475,0.3586666667,8505000,25.2333333333,24.2333333333,5.7,8.7666666667,0,28.3,31.9,0,31.1333333333,25.2333333333,21.936155773,22.1439712196,21.7256481741,21.6411837489,21.1631496748,21.1282498313,21.7640352346,21.8361200473,6530000,0,413.00
Thu Feb 09 2017 03:15:00 GMT+0100 (CET),09/02/2017 03:15:00,16.2207430881,-1.758925,21.91473,0.3593333333,8506000,24.4333333333,24.0333333333,7.0666666667,9.7666666667,0,28.3,31.8,0,30.4333333333,24.9333333333,21.9282934899,22.1439809258,21.7158609642,21.683160325,21.1864018336,21.1273887963,21.8071959075,21.77713341,6530000,0,186.00
Thu Feb 09 2017 03:30:00 GMT+0100 (CET),09/02/2017 03:30:00,389.4158233799,-1.805475,21.90807,0.3576666667,8506000,24.9,23.7333333333,7.2,7.8666666667,0,28.2,31.7333333333,0.633,30.4333333333,24.4,21.9270646461,22.1472683571,21.6138222013,21.6482479625,21.1849831714,21.1332063461,21.7564637826,21.7090551751,6530000,5804,477.00
Thu Feb 09 2017 03:45:00 GMT+0100 (CET),09/02/2017 03:45:00,1136.1578870958,-1.871975,21.90141,0.358,8506000,30.2666666667,23.6333333333,4.4,1.2,0,28.2,31.6333333333,0.637,30.7666666667,23.7666666667,21.9184504608,22.2706829166,21.5759150629,21.7837327475,21.1875225637,21.0075830022,21.7766123529,21.6012653799,6531333.33333333,5162.6666666667,2766.33
Thu Feb 09 2017 04:00:00 GMT+0100 (CET),09/02/2017 04:00:00,1210.0196340585,-1.9684,21.90141,0.3556666667,8506666.66666666,32.6333333333,24.4333333333,2.7666666667,-0.2666666667,0,28.2,31.5,0.6376666667,33.2,26.5666666667,21.910398331,22.1593650031,21.5591030715,21.6810528867,21.1532117619,20.962281838,21.8195170245,21.6286471045,6532333.33333333,4894.3333333333,3378.33
Thu Feb 09 2017 04:15:00 GMT+0100 (CET),09/02/2017 04:15:00,18.5909606865,-1.985025,21.89475,0.361,8507666.66666666,33.2333333333,25.1666666667,3.2333333333,1.8,0,28.3,31.4666666667,0,33.5333333333,27.3,21.9171184005,22.1501424889,21.5997695763,21.7241175516,21.1575366904,21.1379797182,21.7560015756,21.7700505197,6533000,0,3360.33
Thu Feb 09 2017 04:30:00 GMT+0100 (CET),09/02/2017 04:30:00,16.0380524187,-2.011625,21.90141,0.3643333333,8508000,25.8333333333,25.5333333333,3.9,5.4,0,28.2666666667,31.4333333333,0,32.6666666667,26.6666666667,21.921321626,22.1429722332,21.6204835333,21.7312279905,21.1762054219,21.1979112788,21.7881649177,21.8064253596,6533000,0,257.50
Thu Feb 09 2017 04:45:00 GMT+0100 (CET),09/02/2017 04:45:00,16.0229585657,-1.97505,21.92139,0.3636666667,8508000,25.5666666667,24.8,4.6,7.7333333333,0,28.3,31.3666666667,0,31.9333333333,25.8,21.9285736181,22.1460638764,21.5414337312,21.7318598834,21.1539706923,21.2515423816,22.0073531121,21.8399637259,6533000,0,334.33
Thu Feb 09 2017 05:00:00 GMT+0100 (CET),09/02/2017 05:00:00,16.0821458386,-2.0083,21.91473,0.3566666667,8508000,25.1333333333,24.2,5.6,8.7,0,28.3,31.2666666667,0,31.1,25.2666666667,21.9137095141,22.1941532042,21.5689958306,21.7359834712,21.1908616561,21.241264785,21.8956436384,21.9088152526,6533000,0,398.67
