Control,Time,Php,Toutdoor,Tindoor,Fbld,Qbld,Tbld-sup,Tbld-ret,Tout-sup,Tout-ret,F hw,Thw in-c,Thw out,Fhp,Thp-sup,Thp-ret,R0,R1,R2,R3,R4,R5,R6,R7,Qhp,Php.1,Pbld
01/11/2016 06:00:00,Tue Nov 01 2016 06:00:00 GMT+0100 (CET),15.9833838927,10.44715,22.40091,0.3686666667,6125000,26.5333333333,24.2,7.4,7.4333333333,0,29.2666666667,32.1,0,31.1333333333,25.2333333333,21.5410874165,21.5521990312,21.7252157682,21.9452016673,21.3644132016,21.0706053029,21.3702492206,21.3880219886,4152000,0,1511.5
01/11/2016 06:15:00,Tue Nov 01 2016 06:15:00 GMT+0100 (CET),15.9607244067,10.4671,22.39425,0.3703333333,6125000,24.1333333333,23.6333333333,8.1666666667,10.2333333333,0,29.2666666667,32,0,30.4333333333,24.7666666667,21.5422531554,21.5579964796,21.7302130826,21.9443982864,21.3476027452,21.1352702225,21.4399833932,21.3894456676,4152000,0,221.3333333333
01/11/2016 06:30:00,Tue Nov 01 2016 06:30:00 GMT+0100 (CET),15.9609510326,10.44715,22.38426,0.3673333333,6125000,23.8,22.8666666667,9.4333333333,11.6,0,29.2333333333,32.0333333333,0,29.8333333333,24.4666666667,21.5407458074,21.550619677,21.7219660696,21.9436749373,21.3757731004,21.1354255256,21.5018765952,21.4616880481,4152000,0,399
01/11/2016 06:45:00,Tue Nov 01 2016 06:45:00 GMT+0100 (CET),16.1217060382,10.43385,22.35096,369,6125000,23.1666666667,22.7,10.7666666667,12.5666666667,0,29.2666666667,31.9,0,29.2333333333,24.3,21.6043131656,21.5547791011,21.6823716278,22.0231075094,21.3679174668,21.1493697074,21.5552707716,21.3897099901,4152000,0,215
01/11/2016 07:00:00,Tue Nov 01 2016 07:00:00 GMT+0100 (CET),16.0196816842,10.410575,22.3776,0.3673333333,6125000,22.9333333333,22.5666666667,11.8666666667,13.5666666667,244,20.5,37.2333333333,3,28.5333333333,24.1666666667,21.5233639566,21.5527506978,21.7202335384,22.0595805367,21.3462305203,21.1643031645,21.5886788373,21.4544799614,4152000,13,149
01/11/2016 07:15:00,Tue Nov 01 2016 07:15:00 GMT+0100 (CET),1617.1110409436,10.4405,22.45086,366,6125000,22.8333333333,22.5,7.4,4.6333333333,8,17.5666666667,39.9,0,28.9666666667,23.7333333333,21.790792016,21.8235018401,21.8126913697,22.1284299199,21.3742629935,21.2552235466,21.3862266183,21.393777651,4152000,0,157
01/11/2016 07:30:00,Tue Nov 01 2016 07:30:00 GMT+0100 (CET),1872.4639750167,10.257625,22.5108,0.3616666667,6125000,22.6333333333,22.3666666667,5.8666666667,3.3333333333,0.0083333333,17.6333333333,39.9,0,28.3,23.8666666667,21.7465842119,21.6269218968,21.7994068747,22.1274227685,21.3433037709,21.2110716313,21.4403847579,21.4104110977,4152000,0,104
01/11/2016 07:45:00,Tue Nov 01 2016 07:45:00 GMT+0100 (CET),1339.0110008554,10.171175,22.53078,0.3646666667,6125000,22.5,22.3,5.3333333333,3.0666666667,0.0086666667,16.9333333333,39.9,21,28.3,23.6666666667,21.7914319669,21.6239798533,21.8077266038,22.1353597665,21.3463546299,21.1422908893,21.4311113208,21.4355107624,4152000,144,94.3333333333
01/11/2016 08:00:00,Tue Nov 01 2016 08:00:00 GMT+0100 (CET),16.4491869308,10.04815,22.56075,361,6125000,22.8,22.2666666667,6.1666666667,6.4,0.1483333333,16.5333333333,39.9,7,44.7333333333,22.1333333333,21.8799382909,21.729584138,21.7476106096,22.1978655505,21.3453465341,21.1330508135,21.3668505767,21.4018852524,4152000,184.6666666667,225
01/11/2016 08:15:00,Tue Nov 01 2016 08:15:00 GMT+0100 (CET),1654.8480210416,10.00825,22.57407,0.3646666667,6125000,22.5,22.3,5.9,3.2,0.1543333333,15.5666666667,39.9,0,43.4,22.2333333333,22.1309102379,21.7552104407,21.797514079,22.5419865048,21.4003944962,21.134260453,21.4476798946,21.4564379295,4152000,0,88.6666666667
