Control,Time,Php,Toutdoor,Tindoor,Fbld,Qbld,Tbld-sup,Tbld-ret,Tout-sup,Tout-ret,F hw,Thw in-c,Thw out,Fhp,Thp-sup,Thp-ret,R0,R1,R2,R3,R4,R5,R6,R7,Qhp,Php.1,Pbld
07/02/2017 11:15:00,Tue Feb 07 2017 11:15:00 GMT+0100 (CET),16.040463903,-1.852025,22.00797,358,8450666.66666666,30.6333333333,24.8,2.7666666667,1.6666666667,1,17.1333333333,43.3333333333,2,32.9333333333,26.5666666667,21.9123881221,21.9762416239,21.9148745431,21.9127264375,19.5479529875,20.7335512977,21.2681320135,21.060498912,6474000,13,2409.6666666667
07/02/2017 11:30:00,Tue Feb 07 2017 11:30:00 GMT+0100 (CET),15.8741254334,-1.89525,22.00131,0.3576666667,8451000,25.0333333333,25.0666666667,3.6333333333,5.5666666667,0.0343333333,12.9666666667,48.3666666667,0,31.9333333333,24.7666666667,21.9211883877,22.0680550731,21.8714121811,21.7938785924,19.6014658821,20.8163030402,21.1832209564,21.0607032824,6474000,0,147
07/02/2017 11:45:00,Tue Feb 07 2017 11:45:00 GMT+0100 (CET),15.9755814224,-1.692425,21.99798,0.36,8451000,25.0666666667,24.1666666667,5.0333333333,7.6666666667,0.0423333333,11.6666666667,48.8,0,31.0333333333,24.3,21.8524087233,21.8946500159,21.952884403,21.7421154757,19.7062896524,20.8498066783,21.1905871127,21.0574839291,6474000,0,378.6666666667
07/02/2017 12:00:00,Tue Feb 07 2017 12:00:00 GMT+0100 (CET),15.9677548717,-1.57605,21.98466,359,8451000,24.4333333333,23.7333333333,6.5666666667,8.9,0.0023333333,14.6666666667,45.9666666667,0,30.5333333333,24.2666666667,21.7857225821,21.9357921588,21.9819931443,21.7453401418,19.8084377194,20.8065239644,21.2648041845,20.9981747408,6474000,0,285.3333333333
07/02/2017 12:15:00,Tue Feb 07 2017 12:15:00 GMT+0100 (CET),383.1968421155,-1.73565,21.99132,358,8451000,25.1666666667,23.4333333333,6.6666666667,7.1333333333,1,17.1333333333,43.5333333333,621,30.4666666667,23.9666666667,21.922480021,21.9461542083,21.8644092417,21.7355168441,19.8060131512,20.7338678436,21.1833612145,21.046229499,6474333.33333333,5324,721.3333333333
07/02/2017 12:30:00,Tue Feb 07 2017 12:30:00 GMT+0100 (CET),1129.0391160131,-2.004975,21.98799,0.3513333333,8451333.33333333,30.0333333333,23.4,3.8666666667,1.05,1,19.0333333333,41.5,0.6326666667,30.5,23.7,21.9278201486,21.945382101,21.9829274486,21.7732018724,19.7765461805,20.72979337,21.1273247195,20.9934753421,6475666.66666667,4982,2708
07/02/2017 12:45:00,Tue Feb 07 2017 12:45:00 GMT+0100 (CET),1318.1849886048,-2.118025,21.98466,0.3566666667,8452000,32.3,24.4,2.2,-0.7,0.0523333333,11.5333333333,48.1666666667,0.6295,32.8666666667,26.3666666667,21.9404933118,21.9506517786,21.9421990796,21.8153677716,19.7032409294,20.7241022384,21.2194966565,21.0559840332,6476666.66666667,4783,3258.3333333333
07/02/2017 13:00:00,Tue Feb 07 2017 13:00:00 GMT+0100 (CET),1813.5062603144,-2.024925,21.98133,358,8453000,30,25,1.5333333333,-0.8333333333,0.0023333333,14.9,44.9666666667,0,32.4666666667,26.3666666667,22.0515123929,22.1829150091,21.9262459537,21.7450520966,19.7194605176,20.9309398757,21.176058084,21.0045509838,6477000,0,2060
07/02/2017 13:15:00,Tue Feb 07 2017 13:15:00 GMT+0100 (CET),1138.2169223309,-2.231075,22.12785,359,8453000,27.7666666667,25.1666666667,1.6,-0.7333333333,1,15.8333333333,44.7333333333,1,31.8,25.8,22.2115413615,22.1424326595,22.1208768907,21.7314575917,19.5871112032,20.7324044166,21.2500886571,21.0468958555,6477000,9,1624
07/02/2017 13:30:00,Tue Feb 07 2017 13:30:00 GMT+0100 (CET),16.2899584685,-2.410625,22.30767,0.3596666667,8454000,25.9,24.5666666667,2.9,1.4,1,14.8666666667,47.4,0,31.5,24.9666666667,22.3085726929,22.1465906254,22.0749500497,21.7319447898,19.6025352779,20.8581356359,21.2172660375,21.0648953155,6477000,0,563.6666666667
07/02/2017 13:45:00,Tue Feb 07 2017 13:45:00 GMT+0100 (CET),15.9903242814,-2.64005,22.35429,0.3593333333,8454000,24.8666666667,24.4333333333,3.8333333333,5.3333333333,1,17.3,44.5333333333,0,30.8,24.7,22.3059825298,22.1482125115,21.9307213833,21.7341686348,19.5906184,20.8583718595,21.1871809152,21.1851270224,6477000,0,186.6666666667
07/02/2017 14:00:00,Tue Feb 07 2017 14:00:00 GMT+0100 (CET),16.0380982294,-2.70655,22.35762,0.36,8454000,24.5333333333,23.8,5.2333333333,7.6666666667,1,19.3333333333,42.2333333333,0,30.0666666667,24.4333333333,22.3177045199,22.1481607154,21.9419342146,21.7423757907,19.5647509658,20.7993661372,21.2486870031,21.2370737902,6477000,0,306
07/02/2017 14:15:00,Tue Feb 07 2017 14:15:00 GMT+0100 (CET),15.9185902488,-2.510375,22.28103,0.3553333333,8454000,23.9666666667,23.5666666667,6.7,9,1,21.0666666667,40.4333333333,0,29.4,24.2333333333,22.3224924167,22.1517535791,21.986002202,21.6871174381,19.6024677979,20.7376790804,21.1908732798,21.1208187665,6477000,0,157.3333333333
07/02/2017 14:30:00,Tue Feb 07 2017 14:30:00 GMT+0100 (CET),385.35155127,-2.517025,22.29435,0.3576666667,8454000,25.5333333333,23.4333333333,6.8,7.1666666667,0.0483333333,9.8666666667,50.0333333333,632,29.3333333333,23.8666666667,22.3141104746,22.275187238,21.9774788304,21.8504024456,19.7319001615,20.748714259,21.1843894137,21.0611578292,6477333.33333333,5088,868.3333333333
07/02/2017 14:45:00,Tue Feb 07 2017 14:45:00 GMT+0100 (CET),1135.888850373,-2.430575,22.2777,0.3556666667,8454333.33333333,30.3,23.5333333333,3.7666666667,0.9,0.0033333333,11.3333333333,47.4666666667,0.6333333333,30.9333333333,24.1,22.3086712722,22.2338674076,21.9450486832,21.7478458937,19.9974336216,20.7599244312,21.2991137105,21.0627993307,6478666.66666667,5004.6666666667,2805.6666666667
07/02/2017 15:00:00,Tue Feb 07 2017 15:00:00 GMT+0100 (CET),837.9440103632,-2.350775,22.19445,0.3566666667,8455000,32.8666666667,24.6666666667,2.2,-0.7666666667,0.0013333333,14.7666666667,44.7666666667,0.6295,33.4,26.7666666667,22.2553784628,22.2594625082,21.9759170003,21.7319933364,20.2253904251,20.8647880556,21.3702769566,21.246132151,6479666.66666667,4832.5,3399
07/02/2017 15:15:00,Tue Feb 07 2017 15:15:00 GMT+0100 (CET),19.1643476674,-2.264325,22.08789,351,8456000,32.9333333333,25.2333333333,3.0666666667,2.05,1,17.6666666667,42.5,3,33.4,26.9333333333,22.1365220402,22.1468945461,21.9879781909,21.7331609099,20.3681779719,20.9478327927,21.4395979817,21.3289777743,6480000,24,3138.3333333333
07/02/2017 15:30:00,Tue Feb 07 2017 15:30:00 GMT+0100 (CET),15.8976221397,-2.25435,22.01463,361,8456000,25.6,25.5666666667,3.8,5.5666666667,28,13.0666666667,48.1333333333,0,32.4666666667,25.3,22.1173856968,22.1475218157,21.9283362043,21.6071587688,20.1268928011,20.9657478159,21.4725681741,21.4643975212,6480000,0,41.5
07/02/2017 15:45:00,Tue Feb 07 2017 15:45:00 GMT+0100 (CET),16.0058018957,-2.270975,22.00131,0.3583333333,8456000,25.6666666667,24.6,4.7333333333,7.7666666667,0.0023333333,15.9333333333,45.3,0,31.5333333333,24.8333333333,21.9864716149,22.1921892917,21.9463580749,21.6757185406,19.9226093152,20.9498144571,21.3699147287,21.3872955888,6480000,0,440.6666666667
07/02/2017 16:00:00,Tue Feb 07 2017 16:00:00 GMT+0100 (CET),16.0357940514,-2.437225,21.98466,0.3593333333,8457000,25.0333333333,24.1666666667,6.1,8.9,1,17.5,42.8,1,30.9333333333,24.7333333333,21.9154185652,22.2744102944,21.9825918628,21.6208757809,19.799603035,20.8762146024,21.3650190329,21.3062810896,6480000,10,368
07/02/2017 16:15:00,Tue Feb 07 2017 16:15:00 GMT+0100 (CET),16.0753638126,-2.61345,21.96801,0.3573333333,8457000,24.3333333333,23.9,7.5,9.9333333333,1,18.7333333333,40.8666666667,0,30.5666666667,24.6333333333,21.9137800361,22.0227670427,21.8753146406,21.657599071,19.5887865157,20.7519134279,21.4305792266,21.1816203954,6480000,0,182.6666666667
07/02/2017 16:30:00,Tue Feb 07 2017 16:30:00 GMT+0100 (CET),745.5776331451,-2.709875,21.9447,0.3543333333,8457000,25.8333333333,23.6333333333,6.9666666667,7.6333333333,0.0216666667,13.6333333333,47.4666666667,0.6375,30.3,24.2,21.9263938558,21.9438811157,21.8510718201,21.572279721,19.5727421165,20.7374537462,21.185157001,21.1424476014,6480333.33333333,4730,923.3333333333
07/02/2017 16:45:00,Tue Feb 07 2017 16:45:00 GMT+0100 (CET),1140.605760133,-2.763075,21.92805,0.3566666667,8457000,30.6,23.5333333333,4.0666666667,0.8666666667,0.0023333333,16.3,45,641,31.2666666667,24.4,21.865157849,21.9361970764,21.8005501058,21.5512657395,19.5076041181,20.725900268,21.1908134288,21.0472255659,6481666.66666667,5102,2915.3333333333
07/02/2017 17:00:00,Tue Feb 07 2017 17:00:00 GMT+0100 (CET),1010.558915093,-2.882775,21.92472,0.3553333333,8458000,32.8333333333,24.1333333333,2.3666666667,-0.6,1,18.5666666667,42.6666666667,635,33.3,26.7,21.7241893532,21.9455587269,21.7402457761,21.5517753219,19.3862041183,20.7161406257,21.2641041224,20.994270108,6482666.66666667,4847,3606.3333333333
07/02/2017 17:15:00,Tue Feb 07 2017 17:15:00 GMT+0100 (CET),15.9574555621,-2.862825,21.88476,0.3573333333,8459000,33.1666666667,24.8666666667,3.2,2,1,20.5333333333,40.6333333333,0.0015,33.3,27.1333333333,21.8600591879,22.1378995326,21.7960636521,21.5522873467,19.383107022,20.7362322741,21.1807280768,21.0351893134,6483000,10,3446
07/02/2017 17:30:00,Tue Feb 07 2017 17:30:00 GMT+0100 (CET),15.8562791326,-2.856175,21.90474,0.36,8459000,25.1333333333,25,3.8333333333,5.5666666667,0,22.1666666667,39,0,32.4,25.4333333333,21.943102901,22.2509845655,21.7537129978,21.5526594877,19.4511006638,20.732068102,21.1965377502,20.9904246208,6483000,0,66.6666666667
07/02/2017 17:45:00,Tue Feb 07 2017 17:45:00 GMT+0100 (CET),15.904991972,-2.83955,21.89475,0.3603333333,8459000,25.0333333333,24.5666666667,4.6,7.6666666667,0,23.4,37.6333333333,0,31.5,24.6333333333,21.9152208618,22.1530543415,21.7414932402,21.5569977052,19.5800412283,20.7385379197,21.2380022902,21.0556739464,6483000,0,205.3333333333
07/02/2017 18:00:00,Tue Feb 07 2017 18:00:00 GMT+0100 (CET),1054.1855600185,-2.995825,21.89142,0.3583333333,8459000,24.7333333333,23.8,4.8333333333,4.1,25,15.2,46.1,0,30.9666666667,24.2666666667,21.9106944534,22.1437020763,21.7991957953,21.5963850516,19.5939072637,20.7522211912,21.1847590557,20.9950102359,6483000,0,399.3333333333
07/02/2017 18:15:00,Tue Feb 07 2017 18:15:00 GMT+0100 (CET),1910.1956177547,-2.9127,21.87144,0.3593333333,8460000,24,23.6666666667,3.3666666667,1.0333333333,0.0253333333,12.3333333333,47.4333333333,0,30.1333333333,24.1333333333,21.9883891327,22.1446883932,21.7613122854,21.6477773209,19.5918055544,20.8387496294,21.2403375886,21.0330002782,6483000,0,139.6666666667
07/02/2017 18:30:00,Tue Feb 07 2017 18:30:00 GMT+0100 (CET),29.5099351735,-3.11885,21.88143,0.3573333333,8460000,24.9333333333,23.3666666667,3.8,2.3666666667,0.0226666667,11.7333333333,49.4,0.1863333333,25.5666666667,23.6333333333,21.9315533315,22.1470076378,21.7405633773,21.5677893916,19.5599501429,20.7660058046,21.0044784417,20.9841845083,6483000,115.5,671.3333333333
07/02/2017 18:45:00,Tue Feb 07 2017 18:45:00 GMT+0100 (CET),1125.4030966636,-3.33165,21.88476,0.3563333333,8460000,28.8,23.4666666667,3.4666666667,0.3666666667,0.0023333333,14.7333333333,46.4,0.6286666667,30.5333333333,23.3333333333,22.0597818063,22.2285971708,21.796645905,21.5559905911,19.6007481257,20.6201060865,20.9776835996,20.9175601027,6484000,5237.6666666667,2190.3333333333
07/02/2017 19:00:00,Tue Feb 07 2017 19:00:00 GMT+0100 (CET),1165.7394461122,-3.481275,21.87477,0.3546666667,8460666.66666666,31.2333333333,23.7666666667,2.2,-0.8,26,12.3,49.5,0.6293333333,31.9,25.2333333333,22.0384195134,22.2093316552,21.8044485319,21.551608987,19.5305772767,20.5394285159,21.0597460144,20.7864991272,6485333.33333333,4830.3333333333,3080.3333333333
07/02/2017 19:15:00,Tue Feb 07 2017 19:15:00 GMT+0100 (CET),76.9583744077,-3.5112,21.88476,356,8461666.66666666,32.7,24.4333333333,2.3666666667,-0.1666666667,0.0023333333,15.4,46.6666666667,624,32.8333333333,26.5,21.984415371,22.1455773974,21.7436690491,21.5523820224,19.5702628078,20.5380042972,20.9739777117,20.7943738224,6486000,4704,3418.6666666667
07/02/2017 19:30:00,Tue Feb 07 2017 19:30:00 GMT+0100 (CET),16.0625013408,-3.461325,21.8781,0.3603333333,8462000,27.2333333333,24.9333333333,3.3666666667,3.9,1,17.9666666667,44.1333333333,0,32.1,25.7666666667,21.9888980828,22.1427010599,21.7775744062,21.5492088819,19.5575441047,20.5363204479,20.9801915071,20.8395855149,6486000,0,964
07/02/2017 19:45:00,Tue Feb 07 2017 19:45:00 GMT+0100 (CET),16.1605701621,-3.55775,21.88809,0.3606666667,8462000,24.9,24.6666666667,4.2666666667,7.0333333333,1,19.9666666667,42.0666666667,0,31.2333333333,24.5333333333,22.0099652822,22.1429201307,21.7826921705,21.6100089364,19.5657889602,20.6569977904,21.0697933281,20.9753735375,6486000,0,106.6666666667
07/02/2017 20:00:00,Tue Feb 07 2017 20:00:00 GMT+0100 (CET),16.2171418848,-3.527825,21.88476,0.36,8462000,24.7,23.9,5.6333333333,8.4333333333,0,21.5666666667,40.3,0,30.4,24.2,21.9370402504,22.14630567,21.6159189083,21.6387810905,19.5730557357,20.7376730873,20.9734524358,20.9656607068,6486000,0,339
07/02/2017 20:15:00,Tue Feb 07 2017 20:15:00 GMT+0100 (CET),16.1293361852,-3.527825,21.87144,0.3496666667,8462000,24.1,23.5666666667,7.0666666667,9.5333333333,0,22.7666666667,38.8,0,29.7666666667,24.1,21.9886930684,22.2443358761,21.7637749949,21.6438409238,19.5949587034,20.6646159922,20.9801376607,20.9907209192,6486000,0,228.6666666667
07/02/2017 20:30:00,Tue Feb 07 2017 20:30:00 GMT+0100 (CET),753.7058626731,-3.521175,21.86478,0.3586666667,8462000,25.5,23.4333333333,7.1666666667,7.5333333333,65,10,49.6333333333,0.4685,29.6333333333,23.8666666667,21.970828647,22.2103699898,21.7845838177,21.5517613022,19.5932975044,20.5466806422,21.0997130743,20.9090261005,6486000,3460,841.3333333333
07/02/2017 20:45:00,Tue Feb 07 2017 20:45:00 GMT+0100 (CET),1140.5385905297,-3325,21.85479,0.3566666667,8463000,30.3,23.3,3.9666666667,0.7666666667,3,12.5666666667,46.3333333333,0.6416666667,30.9,24.1,21.9100824292,22.1471464776,21.7452660902,21.5546143115,19.5700029874,20.5300163172,21.0493855985,20.9343089709,6487333.33333333,5076.3333333333,2897.3333333333
07/02/2017 21:00:00,Tue Feb 07 2017 21:00:00 GMT+0100 (CET),1352.3514413006,-3.2984,21.94803,0.3563333333,8463666.66666666,32.4333333333,24.2,2.3333333333,-0.6333333333,0.3366666667,8.8333333333,49.2,633,32.8666666667,26.3333333333,22.0021202654,22.1457362629,21.7494770801,21.7463847095,19.6021894146,20.5303802498,21.2324208336,21.10835975,6488000,4892,3412.6666666667
07/02/2017 21:15:00,Tue Feb 07 2017 21:15:00 GMT+0100 (CET),1548.0626487821,-3.35825,22.03461,358,8464666.66666666,29.5666666667,24.6666666667,1.6,-1,0.0053333333,12.4,45.0666666667,0,32.2333333333,26.2,21.9264326224,22.1464321317,21.8570393337,21.8007746505,19.5886814658,20.662474755,21.3109575375,21.1880681796,6488000,0,2052.6666666667
07/02/2017 21:30:00,Tue Feb 07 2017 21:30:00 GMT+0100 (CET),1668.8489174553,-3.221925,21978,0.3613333333,8465000,24.8666666667,24.9,1.3333333333,-1.2666666667,0.0276666667,12.4333333333,45.5666666667,0,31.2333333333,25.9333333333,22.1375871398,22.1485936707,21.7906278018,21.7364600279,19.6362523006,20.7572713382,21.3686673365,21.2338574947,6488000,0,53
07/02/2017 21:45:00,Tue Feb 07 2017 21:45:00 GMT+0100 (CET),1367.5544801041,-3.29175,21.96801,357,8465000,26.9,24.0333333333,1.2333333333,-1.3333333333,0.0023333333,15.3,43.0666666667,0.6305,31.8333333333,24.9,22.1150713905,22.2171329813,21.746975211,21.8283432997,19.7869822078,20.8058877968,21.4755178562,21.1867544878,6488333.33333333,5416.5,1178.3333333333
07/02/2017 22:00:00,Tue Feb 07 2017 22:00:00 GMT+0100 (CET),1221.7001749425,-3.3117,21.95136,0.3566666667,8465333.33333333,30.8666666667,24.2666666667,1.0333333333,-1.8333333333,1,17.8666666667,41,0.6226666667,31.2,24.7333333333,22.1160285796,22.2448797874,21.7822553236,21.7786034855,19.7707250914,20.8506278898,21.3636886905,21.1831384233,6489666.66666667,4645.3333333333,2728
07/02/2017 22:15:00,Tue Feb 07 2017 22:15:00 GMT+0100 (CET),1763.4242416737,-3.315025,21.93138,0.3586666667,8466000,30.8333333333,24.9666666667,0.8,-1.6333333333,1,20.2,39.3,0,32.1666666667,26.1333333333,22.14034403,22.1600012306,21.7942142137,21.7330583049,19.6711438489,20.833645093,21.4968442326,21.3212174615,6490000,0,2430.6666666667
07/02/2017 22:30:00,Tue Feb 07 2017 22:30:00 GMT+0100 (CET),1310.3603793922,-3.361575,21.94137,0.3603333333,8466000,25.2,25.1333333333,1.2666666667,-0.9,0,22.0666666667,38,22,31.2666666667,25.7333333333,22.139799093,22.2119899088,21.7460371608,21.7362333297,19.6075141478,20.755234742,21.6263972451,21.3807709531,6490000,139,56.3333333333
07/02/2017 22:45:00,Tue Feb 07 2017 22:45:00 GMT+0100 (CET),16.0814760465,-3.45135,21.96468,0.3583333333,8466000,25.7333333333,24.4333333333,2.6333333333,2.2,0,24,37,7,45.6666666667,24.7666666667,22.1209237214,22.2194470141,21.7640629628,21.7347970776,19.587797174,20.8014153756,21.576973576,21.4488159227,6490000,171.3333333333,531.6666666667
07/02/2017 23:00:00,Tue Feb 07 2017 23:00:00 GMT+0100 (CET),16.205925974,-3.4713,21.95136,355,8466000,24.8,24.1,3.8666666667,6.3,0,25.9333333333,36.3,0,44.0666666667,24.4666666667,22.069505873,22.2708057808,21.7955686554,21.7321156481,19.5599693701,20.7374332813,21.5667196295,21.3869059351,6490000,0,289.6666666667
07/02/2017 23:15:00,Tue Feb 07 2017 23:15:00 GMT+0100 (CET),16.0757217843,-3.57105,22.10454,0.3586666667,8466333.33333333,24.2,23.8666666667,5.5,8.5333333333,0,26.9,35.7333333333,0,41.8,24.3,21.9814931324,22.2382110854,21.7439138519,21.6767163372,19.8321223286,20.7382722986,21.5687320697,21.4398194611,6490000,0,158
07/02/2017 23:30:00,Tue Feb 07 2017 23:30:00 GMT+0100 (CET),772.7667655131,-3.494575,21.97134,0.3586666667,8467000,25.9333333333,23.6333333333,5.9,6.8,0,27.4,35.2333333333,591,36.6,24.0333333333,21.9134748854,22.2111118623,21.7724316352,21.6224966465,20.0905263756,20.7380787109,21.5122269402,21.3219682959,6490333.33333333,7273,972
07/02/2017 23:45:00,Tue Feb 07 2017 23:45:00 GMT+0100 (CET),1151.5738436186,-3.241875,21.92139,357,8467000,30.6666666667,23.8,3.3,0.2333333333,0,27.5333333333,34.7666666667,0.6356666667,31.2,24.4,21.9153532994,22.1484584481,21.7993754631,21.65678476,20.1862386843,20.7280504303,21.3854875712,21.3961761776,6491666.66666667,4981.3333333333,2829
08/02/2017 00:00:00,Wed Feb 08 2017 00:00:00 GMT+0100 (CET),819.5698129738,-3.228575,21.89808,0.3516666667,8468000,33.0333333333,24.6666666667,2.0666666667,-0.8333333333,0,27.6,34.4,631,33.4666666667,26.9,21.9164031456,22.1449384997,21.7395260881,21.564787734,20.3914170588,20.7355901754,21.5796193727,21.3905622927,6492666.66666667,4826,3402
08/02/2017 00:15:00,Wed Feb 08 2017 00:15:00 GMT+0100 (CET),16.4729894109,-3.275125,21.88809,358,8469000,31.7333333333,25.2,2.9666666667,1.5666666667,0,27.7666666667,34.0333333333,0,33.3,27,21.9242277037,22.1471727349,21.7818730567,21.5517736341,20.3676200232,20.7329796096,21.5651531991,21.4513432403,6493000,0,2713.6666666667
08/02/2017 00:30:00,Wed Feb 08 2017 00:30:00 GMT+0100 (CET),15.9434378266,-3.19865,21.88476,0.3603333333,8469000,25.4,25.3333333333,3.7333333333,5.6666666667,0,27.8333333333,33.7333333333,0,32.5,26.2,21.9249675424,22.1524175994,21.6827952494,21.5539044478,20.5924416948,20.7961640198,21.5866233466,21.5067384025,6493000,0,49
08/02/2017 00:45:00,Wed Feb 08 2017 00:45:00 GMT+0100 (CET),16.002189855,-3.241875,21.8781,0.3596666667,8469000,25.4333333333,24.5666666667,4.9333333333,7.8666666667,0,27.9333333333,33.4,0,31.6666666667,25.4,21.9284807575,22.2713852359,21.6125318677,21.5550470397,20.5623246703,20.9188276685,21.6391047055,21.6403375239,6493000,0,381.6666666667
08/02/2017 01:00:00,Wed Feb 08 2017 01:00:00 GMT+0100 (CET),16.0568364588,-3.228575,21.87144,363,8469000,24.9,23.9,6.4,9.1,0,28,33.1,0,30.8666666667,25,21.9309702295,22.180137993,21.7147998255,21.5506876746,20.5837243059,20.8545288145,21.5783152393,21.4476205321,6493000,0,395
08/02/2017 01:15:00,Wed Feb 08 2017 01:15:00 GMT+0100 (CET),16.0915705958,-3.2585,21.86811,0.3606666667,8469000,24.1,23.7333333333,7.7666666667,10.1666666667,0,28,32.9,0,30.1666666667,24.7,21.927338276,22.1443003869,21.5799060336,21.5710668809,20.6501147834,20.7376380782,21.6007388662,21.4455999434,6493000,0,150.6666666667
08/02/2017 01:30:00,Wed Feb 08 2017 01:30:00 GMT+0100 (CET),758.7604617388,-3.2718,21.86478,0.3616666667,8469333.33333333,26.7333333333,23.5,6.2333333333,5.1333333333,0,28,32.7333333333,0.6365,30.6,23.9666666667,21.7839689444,22.1379203346,21.5513289651,21.6632599386,20.7225252453,20.7536969917,21.6309255189,21.3857251007,6493333.33333333,5472,1366
08/02/2017 01:45:00,Wed Feb 08 2017 01:45:00 GMT+0100 (CET),1152.7326200552,-3.175375,21.86145,0.3596666667,8470000,30.7333333333,23.9,3.6,0.5333333333,0,27.9666666667,32.5333333333,0.6393333333,31.3333333333,24.5666666667,21.7455153617,22.005959543,21.6158432523,21.5751893367,20.7401826323,20.7786509447,21.4321225018,21.4590149473,6494666.66666667,5061,2857.6666666667
08/02/2017 02:00:00,Wed Feb 08 2017 02:00:00 GMT+0100 (CET),818.6926776622,-3.2053,21.84147,359,8470666.66666666,33.1666666667,24.7,2.5,-0.4666666667,0,28.0666666667,32.3666666667,634,33.4666666667,26.9,21.746949139,21.9391953559,21.576710825,21.5448956264,20.7815530358,20.8364675132,21.6344480852,21.387483674,6495666.66666667,4841,3500
08/02/2017 02:15:00,Wed Feb 08 2017 02:15:00 GMT+0100 (CET),16.0148853996,-3.2053,21.84813,0.3626666667,8471666.66666666,30.8,25.3333333333,3.4,2.3666666667,0,28.2,32.2333333333,0,33.2,27,21.742086185,22.1187653374,21.5480550447,21.6100384027,20.7876372176,20.8507193726,21.6010854144,21.4491774046,6496000,0,2297.6666666667
08/02/2017 02:30:00,Wed Feb 08 2017 02:30:00 GMT+0100 (CET),16.1078095837,-3.182025,21.85146,364,8472000,25.5,25.3,4.0333333333,6.2333333333,0,28.2666666667,32.1333333333,0,32.4,26.2333333333,21.7249936241,21.9908102795,21.5981010849,21.6117101501,20.7682350804,20.8869646306,21.5777934071,21.5871336347,6496000,0,121.5
08/02/2017 02:45:00,Wed Feb 08 2017 02:45:00 GMT+0100 (CET),16.1444693638,-3.148775,21.84147,362,8472000,25.5,24.4666666667,4.9333333333,8.0666666667,0,28.3,32,0,31.5666666667,25.4666666667,21.7407263806,21.9382341763,21.5891822914,21.6129842928,20.7927723114,20.9258181054,21.6444725925,21.6393493035,6496000,0,428
08/02/2017 03:00:00,Wed Feb 08 2017 03:00:00 GMT+0100 (CET),16.1096062173,-3192,21.84813,363,8472000,24.7666666667,24,6.2,9.1333333333,0,28.3,31.8666666667,0,30.7333333333,25,21.7246207869,21.9468977019,21.5362378094,21.6839404352,20.7504851619,20.9268417472,21.5819461458,21.5872580926,6496000,0,322
08/02/2017 03:15:00,Wed Feb 08 2017 03:15:00 GMT+0100 (CET),16.1117885782,-3.0457,21.8448,0.3623333333,8472000,24.1333333333,23.7,7.5666666667,10.1333333333,0,28.3,31.7666666667,0,30.0333333333,24.7666666667,21.7289236613,21.935928191,21.606757357,21.7533611601,20.7552941805,20.9268713343,21.5760685383,21.4378382619,6496000,0,170.3333333333
08/02/2017 03:30:00,Wed Feb 08 2017 03:30:00 GMT+0100 (CET),384.6213976805,-3.002475,21.82815,0.3606666667,8472000,24.9333333333,23.5666666667,7.5333333333,8.1,0,28.2,31.6666666667,633,30.1,24.2666666667,21.7340910321,21.9395474531,21.6069626976,21.7149219906,20.7762731605,20.7972332777,21.6368707172,21.3916027327,6496000,5836,582
08/02/2017 03:45:00,Wed Feb 08 2017 03:45:00 GMT+0100 (CET),1133.6249739194,-2926,21.82149,0.3593333333,8472666.66666666,30.1,23.6,4.5333333333,1.3333333333,0,28.2,31.5666666667,0.6446666667,30.6,23.8333333333,21.7453276484,21.9871156379,21.5395010931,21.657659544,20.7808514223,20.7395526447,21.5945019835,21.3938728236,6497000,5073.3333333333,2698
08/02/2017 04:00:00,Wed Feb 08 2017 04:00:00 GMT+0100 (CET),1211.6262355934,-2.955925,21.8115,357,8473333.33333333,32.5666666667,24.5333333333,2.8,-0.2333333333,0,28.2,31.5333333333,637,33.2666666667,26.6666666667,21.7452575239,22.0364057005,21.5571502833,21.7314841487,20.7704027227,20.7348262928,21.5761939307,21.4377211994,6498333.33333333,4873.3333333333,3334.6666666667
08/02/2017 04:15:00,Wed Feb 08 2017 04:15:00 GMT+0100 (CET),16.0492891658,-2.97255,21.82149,0.3613333333,8474000,32.9666666667,25.2,3.4666666667,1.6333333333,0,28.3,31.4,1,33.4,27.0333333333,21.7234576275,21.9404590318,21.5800647036,21.7315446398,20.800049529,20.7866420454,21.6889023378,21.4431194215,6499000,5,3264.6666666667
08/02/2017 04:30:00,Wed Feb 08 2017 04:30:00 GMT+0100 (CET),15.9291463373,-3.11885,21.82815,0.3653333333,8475000,25.4,25.4,4.0333333333,5.8666666667,0,28.3,31.3333333333,0,32.6,26.4,21.7378527465,21.9377580286,21.5605892148,21.7323546858,20.8825446471,20.9352392744,21.5752785109,21.5553958286,6499000,0,56
08/02/2017 04:45:00,Wed Feb 08 2017 04:45:00 GMT+0100 (CET),16.0538469689,-2.916025,21.83481,364,8475000,25.4666666667,24.6,4.7333333333,7.9,0,28.3666666667,31.3,0,31.7666666667,25.5666666667,21.7453179368,21.9453938388,21.5673470161,21.7356551802,20.7684370839,20.9294822771,21.5785210268,21.5961181744,6499000,0,380
08/02/2017 05:00:00,Wed Feb 08 2017 05:00:00 GMT+0100 (CET),16.0916266444,-2.9127,21.82815,0.3613333333,8475000,24.9,24.0666666667,5.6,8.7,0,28.2333333333,31.2333333333,0,30.9333333333,25.0666666667,21.7450843845,21.9347985258,21.5990903136,21.7882223118,20.9736538932,20.9379184068,21.688066805,21.5565984108,6499000,0,350.6666666667
